CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1612-EOHDH,Female,0,1,Month-to-month,UPI,451.5,451.5,Yes
6702-OHFWR,Male,1,1,Month-to-month,UPI,433,433,Yes
5296-BFCYD,Male,0,46,Two year,Debit Card,201,9368.5,No
4510-PYUSH,Female,1,38,Month-to-month,Credit card (automatic),571.5,22506.5,Yes
9359-JANWS,Female,0,65,Two year,Credit card (automatic),589,38571,No
7517-SAWMO,Female,0,19,Month-to-month,UPI,732,14411,Yes
4143-HHPMK,Male,0,52,Month-to-month,UPI,853.5,43386,Yes
3279-DYZQM,Male,0,71,Two year,Debit Card,194.5,13784.5,No
7054-LGEQW,Female,0,1,Month-to-month,Debit Card,459.5,459.5,Yes
0523-VNGTF,Female,1,52,Month-to-month,UPI,505,25663,No
9575-IWCAZ,Male,0,6,One year,Debit Card,251,1710,No
7105-MXJLL,Female,1,26,One year,Debit Card,607,15974,No
7064-FRRSW,Male,1,48,One year,UPI,990,47443.5,No
7940-UQQUG,Female,0,64,One year,UPI,1044,67216,No
0923-PNFUB,Female,0,3,Month-to-month,UPI,837.5,2472.5,Yes
3961-SXAXY,Male,0,1,Month-to-month,UPI,440.5,440.5,No
7010-BRBUU,Male,0,72,Two year,Credit card (automatic),241,17346.5,No
3566-HJGPK,Male,0,1,Month-to-month,Debit Card,455.5,455.5,No
3062-ICYZQ,Female,0,51,Month-to-month,UPI,938,45393.5,No
9938-PRCVK,Female,0,41,Two year,UPI,197,8042.5,No
0973-KYVNF,Female,0,72,Two year,Credit card (automatic),706.5,50111.5,No
5129-HHMZC,Female,0,43,Two year,Credit card (automatic),864.5,35745,No
9637-CDTKZ,Male,0,72,Two year,Credit card (automatic),1141,80864,No
3946-JEWRQ,Male,0,47,One year,Credit card (automatic),952,45630,No
7873-CVMAW,Male,0,72,Two year,Credit card (automatic),885.5,63623.5,No
0463-WZZKO,Male,0,3,Month-to-month,Credit card (automatic),207.5,671,No
3494-JCHRQ,Male,0,1,Month-to-month,UPI,700.5,700.5,Yes
6474-FVJLC,Male,0,2,Month-to-month,UPI,860,1654.5,Yes
4524-QCSSM,Male,0,26,Month-to-month,UPI,446.5,11565.5,No
5832-EXGTT,Male,0,29,Month-to-month,Debit Card,602,18341.5,No
8840-DQLGN,Female,1,35,Month-to-month,UPI,1005,36533.5,Yes
2039-JONDJ,Male,0,27,One year,UPI,554.5,14776.5,No
7217-JYHOQ,Male,0,24,Month-to-month,Credit card (automatic),703,17064.5,No
6695-FRVEC,Male,0,67,Two year,UPI,604,39537,No
4547-LYTDD,Female,0,16,Month-to-month,UPI,726.5,11943,Yes
9894-QMIMJ,Female,0,23,One year,UPI,558,13278.5,No
8069-YQQAJ,Male,0,14,Month-to-month,Debit Card,311,4197,No
6770-XUAGN,Female,0,1,Month-to-month,UPI,210,210,Yes
4193-ORFCL,Female,1,1,Month-to-month,Debit Card,451,451,Yes
1636-NTNCO,Male,1,4,Month-to-month,Credit card (automatic),509.5,2073.5,No
3466-WAESX,Male,0,16,Month-to-month,UPI,691,10837,No
9281-PKKZE,Female,0,46,Month-to-month,UPI,439.5,20078.5,No
3638-VBZTA,Male,0,68,Two year,UPI,865,58827.5,No
7459-IMVYU,Male,0,38,Month-to-month,UPI,699.5,26575.5,No
7776-QWNFX,Male,1,30,Month-to-month,UPI,504,15275,Yes
6689-TCZHQ,Female,1,5,Month-to-month,UPI,789.5,3784,Yes
8563-OYMQY,Male,0,17,Month-to-month,Credit card (automatic),909.5,16122,No
0754-EEBDC,Male,0,4,Two year,Debit Card,199,766.5,No
5777-ZPQNC,Female,0,12,One year,UPI,201.5,2607,No
1951-IEYXM,Male,0,72,Two year,Credit card (automatic),906,64418.5,No
3318-NMQXL,Male,0,3,Month-to-month,UPI,920,2668,No
3143-ILDAL,Male,0,56,Month-to-month,UPI,944.5,51246,Yes
1022-RKXDR,Female,0,41,One year,Debit Card,248.5,9622.5,No
2361-FJWNO,Male,0,40,One year,Credit card (automatic),360,13829,No
2272-UOINI,Female,0,7,Month-to-month,UPI,785,5710.5,No
8232-UTFOZ,Male,0,69,Two year,Credit card (automatic),199.5,13993.5,No
3750-YHRYO,Male,0,7,One year,Debit Card,206.5,1500,No
6637-KYRCV,Female,0,5,Month-to-month,UPI,305,1672,No
5668-MEISB,Female,0,72,Two year,Credit card (automatic),1061,76574,No
0129-QMPDR,Male,0,44,One year,UPI,205,8650.5,No
7188-CBBBA,Female,0,65,One year,UPI,955,61538.5,No
5356-CSVSQ,Female,0,3,Month-to-month,UPI,646,1742,No
3221-CJMSG,Male,0,24,Month-to-month,Credit card (automatic),511,12696,No
4720-VSTSI,Female,0,44,Month-to-month,UPI,848,38625.5,Yes
3219-JQRSL,Female,1,72,Two year,Credit card (automatic),891,63524,No
2801-NISEI,Male,0,24,Month-to-month,UPI,549.5,13485,No
3946-MHCZW,Male,0,1,Month-to-month,Debit Card,509,509,Yes
4623-ZKHLY,Male,0,22,Month-to-month,UPI,204.5,4715.5,No
6732-VAILE,Male,0,70,Two year,Credit card (automatic),859.5,59317.5,No
8201-AAXCB,Male,0,25,Month-to-month,UPI,603.5,14046.5,No
7696-CFTAT,Male,0,37,Two year,UPI,198,7261,No
1845-CSBRZ,Female,1,22,Month-to-month,UPI,853.5,19616,No
2123-VSCOT,Female,0,59,Two year,UPI,721,41948.5,No
6651-AZVTJ,Male,0,49,Month-to-month,UPI,998,48724.5,Yes
4566-GOLUK,Male,0,47,Month-to-month,UPI,1073.5,51189.5,Yes
2484-DGXPZ,Female,0,31,Month-to-month,Debit Card,195.5,6589.5,Yes
2018-QKYGT,Male,0,1,Month-to-month,UPI,810.5,810.5,No
2792-VPPET,Male,0,3,Month-to-month,UPI,205,769.5,No
7409-JURKQ,Female,0,53,One year,UPI,1118,58097.5,No
3247-MHJKM,Male,0,1,Month-to-month,Debit Card,202,202,No
1964-SVLEA,Male,0,20,One year,Debit Card,197,4159,No
4587-NUKOX,Female,0,3,Month-to-month,UPI,791,2465,Yes
7297-DVYGA,Female,0,51,One year,UPI,198.5,9969.5,No
2239-CGBUZ,Female,0,51,One year,UPI,605,31451.5,No
0854-UYHZD,Female,0,13,Two year,Debit Card,195.5,2653,No
7243-LCGGZ,Female,0,1,Month-to-month,Debit Card,209,209,No
8267-KFGYD,Male,0,1,Month-to-month,Debit Card,210.5,210.5,No
4890-VMUAV,Male,0,63,One year,UPI,715,45763,No
9261-WDCAF,Male,0,3,Month-to-month,Debit Card,546.5,1891,No
3764-MNMOI,Male,0,46,Two year,Credit card (automatic),192,9081.5,No
7442-YGZFK,Male,0,1,Month-to-month,Credit card (automatic),498,498,No
0420-BWTPW,Male,0,8,Month-to-month,Debit Card,255,2152,Yes
8229-BUJHX,Female,0,71,Two year,UPI,205,15009.5,No
7449-HVPIV,Male,0,55,Month-to-month,Credit card (automatic),904,50991.5,No
5504-WSIUR,Female,0,70,One year,UPI,902.5,63859.5,No
8183-ONMXC,Female,0,2,Month-to-month,UPI,807.5,1594.5,Yes
8466-PZBLH,Male,0,67,Two year,UPI,1046,68857.5,No
9614-RMGHA,Male,0,65,Month-to-month,UPI,918.5,59408.5,Yes
8735-IJJEG,Male,0,14,Month-to-month,Credit card (automatic),502,6688.5,No
0564-MUUQK,Female,0,20,Month-to-month,UPI,955,19162,No
5054-IEXZT,Male,0,1,Month-to-month,UPI,753.5,753.5,Yes
5834-ASPWA,Male,0,1,Month-to-month,UPI,754.5,754.5,Yes
0701-RFGFI,Female,0,49,Month-to-month,UPI,954,46139.5,No
0019-EFAEP,Female,0,72,Two year,UPI,1013,72612.5,No
5619-PTMIK,Female,0,46,Month-to-month,UPI,531,24598,No
3737-XBQDD,Male,0,24,Month-to-month,UPI,848.5,20488,No
5882-CMAZQ,Female,0,5,Month-to-month,UPI,342.5,1635.5,No
5846-QFDFI,Female,0,33,Month-to-month,Credit card (automatic),886,28887,No
4445-KWOKW,Female,0,42,One year,UPI,601.5,24216,No
3511-APPBJ,Male,0,23,One year,Credit card (automatic),999.5,22927.5,No
7967-HYCDE,Male,0,8,Month-to-month,UPI,707,5534,No
2430-RRYUW,Male,0,66,One year,Debit Card,548,34657,No
3948-XHGNA,Male,0,24,Month-to-month,UPI,495.5,12104,Yes
3723-BFBGR,Male,1,24,Month-to-month,Credit card (automatic),548,12913,No
0565-IYCGT,Male,0,69,One year,Credit card (automatic),786,53564.5,Yes
5447-WZAFP,Female,0,53,One year,Debit Card,1003,52008,No
5110-CHOPY,Female,0,60,Two year,UPI,536,32370.5,No
5445-UTODQ,Female,0,7,Month-to-month,UPI,811,5766.5,Yes
4425-OWHWB,Female,0,20,One year,Credit card (automatic),193.5,4337.5,No
7892-QVYKW,Female,0,23,Month-to-month,UPI,856,18684,No
9675-ICXCT,Male,0,72,Two year,UPI,808,57285.5,No
1024-VRZHF,Male,0,11,Month-to-month,UPI,749.5,8257,Yes
4703-MQYKT,Male,0,21,Two year,Debit Card,196,3904,No
9497-QCMMS,Male,1,1,Month-to-month,UPI,935.5,935.5,Yes
5692-ICXLW,Male,1,31,Month-to-month,UPI,907,28451.5,No
0602-DDUML,Female,0,57,Two year,Debit Card,697.5,38944,No
2208-MPXIO,Female,0,45,Two year,UPI,200,8864,No
1960-UYCNN,Male,0,10,Month-to-month,UPI,952.5,10215.5,No
0348-SDKOL,Female,0,58,Month-to-month,Credit card (automatic),1021,58854,Yes
3190-FZATL,Male,0,14,Month-to-month,Debit Card,199.5,2684,No
7336-RLLRH,Male,0,27,One year,Debit Card,808.5,22043.5,No
4373-MAVJG,Female,0,14,Month-to-month,UPI,909,12590,Yes
8901-HJXTF,Female,0,12,Month-to-month,Debit Card,292,3091,Yes
7710-JSYOA,Female,0,69,Two year,UPI,933,63980.5,No
5419-KLXBN,Female,0,25,Month-to-month,UPI,891.5,22577.5,Yes
3424-NMNBO,Male,1,58,One year,UPI,1088.5,62872.5,Yes
9885-MFVSU,Female,0,35,Two year,Credit card (automatic),463.5,16620.5,No
4514-GFCFI,Female,1,16,Month-to-month,UPI,847.5,13501.5,Yes
0607-MVMGC,Male,0,45,One year,Credit card (automatic),787.5,36006.5,No
3365-SAIGS,Female,0,17,Month-to-month,UPI,835.5,13291.5,No
9828-AOQLM,Female,0,1,Month-to-month,UPI,457,457,Yes
8022-BECSI,Male,0,22,One year,Debit Card,196,4225,No
8000-REIQB,Female,1,1,Month-to-month,UPI,699.5,699.5,Yes
9993-LHIEB,Male,0,67,Two year,Debit Card,678.5,46276.5,No
0266-CLZKZ,Female,0,67,Two year,UPI,1056.5,67179,No
7615-ESMYF,Female,0,2,Month-to-month,UPI,446,971,Yes
3858-VOBET,Male,0,23,Month-to-month,UPI,749.5,17104.5,Yes
7020-OZKXZ,Female,1,9,Month-to-month,Credit card (automatic),755,6374,No
3977-QCRSL,Female,0,5,Month-to-month,Debit Card,201.5,1179.5,No
0017-DINOC,Male,0,54,Two year,Credit card (automatic),452,24605.5,No
1447-PJGGA,Female,0,57,Two year,UPI,952.5,54646.5,Yes
8565-CLBZW,Male,0,24,Month-to-month,Debit Card,898.5,21650.5,Yes
9139-WQQDY,Female,0,49,One year,Debit Card,1004.5,49418,Yes
0224-HJAPT,Male,0,5,Month-to-month,UPI,471.5,2231.5,Yes
8086-OVPWV,Male,0,2,Month-to-month,UPI,802,1811,Yes
9430-FRQOC,Female,0,4,Month-to-month,Debit Card,871,3414.5,Yes
7639-OPLNG,Male,0,70,Two year,UPI,792.5,57318.5,No
3074-GQWYX,Male,0,5,Month-to-month,UPI,759,3577.5,Yes
1492-QGCLU,Male,0,53,Month-to-month,UPI,857,46161,No
6845-RGTYS,Female,0,47,Month-to-month,UPI,987.5,45337,Yes
7328-OWMOM,Female,0,31,One year,Credit card (automatic),201,5892.5,No
4418-LZMSV,Male,0,13,Month-to-month,UPI,618,7501,No
5155-AZQPB,Female,0,28,Month-to-month,Debit Card,499,14102.5,No
8861-HGGKB,Female,0,10,Month-to-month,UPI,864.5,8308.5,Yes
1087-GRUYI,Male,0,38,Two year,UPI,204,7435,No
7065-YUNRY,Female,0,1,Month-to-month,Debit Card,453,453,Yes
7694-VLBWQ,Male,0,67,One year,UPI,1041,70408.5,Yes
2546-KZAAT,Male,0,52,One year,Debit Card,754,38654.5,No
0181-RITDD,Male,0,62,Two year,Debit Card,1081.5,68256.5,No
5989-PGKJB,Female,0,16,Month-to-month,UPI,862.5,13401,No
4795-KTRTH,Female,1,5,Month-to-month,UPI,810,3716.5,Yes
8272-ONJLV,Male,0,12,One year,UPI,957,11840,No
1488-PBLJN,Female,0,72,Two year,UPI,1168.5,84777,No
0308-GIQJT,Male,1,71,One year,UPI,1057.5,73828.5,No
3778-FOAQW,Female,0,24,One year,Debit Card,201.5,4568.5,No
4452-ROHMO,Female,0,15,Two year,Debit Card,196,3316,No
6481-OGDOO,Male,0,67,One year,Credit card (automatic),906,60561.5,Yes
3090-LETTY,Male,0,2,Month-to-month,UPI,609.5,1346,No
5349-AZPEW,Female,0,5,Month-to-month,Debit Card,250.5,1255,No
3753-TSEMP,Female,0,15,Month-to-month,UPI,881.5,13906,Yes
8305-VHZBZ,Male,0,1,Month-to-month,Debit Card,202,202,Yes
9720-JJJOR,Male,0,41,One year,UPI,603,25113,No
8100-HZZLJ,Female,0,43,Month-to-month,UPI,639.5,27370.5,No
8775-ERLNB,Male,1,1,Month-to-month,UPI,743,743,No
8309-IEYJD,Female,1,1,Month-to-month,Debit Card,706,706,No
9172-JITSM,Female,0,26,Month-to-month,UPI,908,23618,Yes
6298-QDFNH,Male,0,22,Month-to-month,UPI,793.5,17303.5,Yes
7398-HPYZQ,Male,0,71,Two year,UPI,905.5,64040,No
3546-GHEAE,Male,0,7,Two year,Debit Card,194.5,1653.5,No
7361-YPXFS,Female,1,28,Month-to-month,UPI,644.5,18676,No
6557-BZXLQ,Male,1,16,Month-to-month,UPI,696.5,10433,No
2550-QHZGP,Male,0,7,One year,Debit Card,195,1286,No
7519-JTWQH,Female,0,69,Two year,UPI,1105,74554.5,No
2538-OIMXF,Female,0,1,Month-to-month,Debit Card,247,247,No
8543-MSDMF,Male,0,3,Month-to-month,UPI,774,2061.5,No
9961-JBNMK,Male,1,21,Month-to-month,UPI,968,20303,Yes
1170-SASML,Female,0,69,Month-to-month,UPI,854,58694,No
4872-JCVCA,Female,0,71,Two year,UPI,476,33778,No
5346-BZCHP,Female,0,69,Two year,Debit Card,194,13462,No
2038-LLMLM,Female,0,48,Month-to-month,UPI,1038.5,49460.5,No
6173-ITPWD,Male,0,47,Month-to-month,UPI,833.5,40650,Yes
9734-UYXQI,Female,0,2,Month-to-month,UPI,494,1065.5,Yes
1216-BGTSP,Male,0,45,Month-to-month,Credit card (automatic),1084.5,49647,No
4138-NAXED,Male,0,51,Month-to-month,UPI,810,40857.5,No
2189-UXTKY,Female,0,22,Month-to-month,UPI,792,17427.5,Yes
0744-BIKKF,Male,0,72,Two year,UPI,866.5,62248,No
7483-IQWIB,Male,0,37,Month-to-month,UPI,929.5,34152.5,No
5248-KWLAR,Male,0,71,Two year,UPI,903.5,63252.5,No
4958-GZWIY,Male,0,7,Month-to-month,UPI,487,3402.5,Yes
7996-MHXLW,Female,0,66,Two year,Credit card (automatic),251.5,16836,No
7833-PKIHD,Male,0,51,One year,UPI,764,39663,No
7061-OVMIM,Female,0,30,One year,UPI,195.5,6085,No
5153-RTHKF,Female,0,34,Month-to-month,UPI,853.5,28966,No
1852-QSWCD,Male,0,64,Two year,Debit Card,248,15148.5,No
4832-VRBMR,Male,1,65,One year,UPI,1031.5,67924.5,No
9079-LWTFD,Male,0,47,Month-to-month,Debit Card,1007.5,46692,No
6356-ELRKD,Female,0,1,Month-to-month,UPI,956,956,Yes
8624-GIOUT,Female,0,49,Month-to-month,Credit card (automatic),597.5,29343,Yes
3392-EHMNK,Female,0,67,Two year,Credit card (automatic),941,63028,No
5986-WWXDV,Male,0,39,One year,UPI,193.5,7792,No
3061-BCKYI,Male,0,14,Month-to-month,Debit Card,199,2837.5,No
6179-GJPSO,Female,1,43,Month-to-month,Credit card (automatic),1081.5,46007,Yes
7901-TBKJX,Male,1,56,Month-to-month,UPI,1010.5,55940,No
7228-PAQPD,Female,0,14,One year,Credit card (automatic),591,7728.5,No
3177-LASXD,Female,0,1,Month-to-month,UPI,713.5,713.5,Yes
7746-QYVCO,Male,0,16,One year,Debit Card,558.5,8578,No
5804-HYIEZ,Male,0,70,Month-to-month,UPI,1060.5,75540.5,No
9919-FZDED,Male,1,72,Two year,Credit card (automatic),841,59816.5,No
5934-TSSAU,Female,0,23,Month-to-month,Credit card (automatic),753,17029,No
3486-KHMLI,Male,0,21,Month-to-month,Debit Card,247,4671.5,No
4897-QSUYC,Female,0,1,Month-to-month,Debit Card,201.5,201.5,Yes
1084-UQCHV,Male,0,1,Month-to-month,UPI,697.5,697.5,Yes
8290-YWKHZ,Female,1,32,Month-to-month,UPI,932,29310,Yes
2955-BJZHG,Male,0,17,Month-to-month,UPI,808.5,14008.5,Yes
3806-DXQOM,Female,0,4,Month-to-month,UPI,336.5,1378.5,Yes
6784-XYJAE,Female,0,36,One year,UPI,558,19415,No
3933-DQPWX,Female,0,50,Two year,Credit card (automatic),397,19327.5,No
6661-EIPZC,Female,0,48,Month-to-month,Credit card (automatic),295,14230.5,No
8957-THMOA,Female,0,50,Two year,Credit card (automatic),201.5,9708.5,No
2251-PYLPB,Male,0,72,Two year,Credit card (automatic),795.5,58109,No
5555-RNPGT,Male,0,10,Month-to-month,Credit card (automatic),248,2239,No
1057-FOGLZ,Female,0,18,Month-to-month,Debit Card,196.5,3917,No
9300-RENDD,Male,0,1,Month-to-month,UPI,799.5,799.5,Yes
0761-AETCS,Female,0,1,Month-to-month,UPI,193,193,Yes
8087-LGYHQ,Male,0,9,Month-to-month,UPI,940.5,8116.5,No
4137-BTIKL,Male,0,2,Month-to-month,Debit Card,907.5,1747.5,No
2190-BCXEC,Female,0,40,Month-to-month,Credit card (automatic),788.5,31268.5,No
6227-FBDXH,Male,0,69,One year,UPI,995,68414.5,No
2153-MREFK,Female,0,37,One year,UPI,992,37546,Yes
2911-WDXMV,Male,0,18,Month-to-month,Credit card (automatic),805.5,14066.5,No
7206-PQBBZ,Male,1,11,Month-to-month,UPI,702,8347,No
3106-ULWFW,Female,0,8,Month-to-month,Credit card (automatic),852,6274,Yes
0925-VYDLG,Female,0,3,Month-to-month,UPI,752.5,2420,Yes
4547-FZJWE,Male,0,55,One year,Credit card (automatic),594.5,31570,No
7422-WNBTY,Male,0,33,Month-to-month,UPI,933.5,30920,No
0842-IWYCP,Female,0,46,Month-to-month,UPI,449.5,21689,No
3521-HTQTV,Male,0,34,Two year,UPI,261,9803.5,No
3744-ZBHON,Female,0,3,Month-to-month,UPI,202,659.5,No
3373-DIUUN,Male,0,30,Two year,Debit Card,212.5,7119,No
8383-SGHJU,Female,0,33,One year,UPI,594,19528,No
7607-QKKTJ,Male,0,45,One year,Credit card (automatic),950,43688.5,No
7707-PYBBH,Male,0,40,Month-to-month,Debit Card,619,26471,No
8984-HPEMB,Female,0,71,Two year,UPI,1186.5,84776,No
4349-GFQHK,Male,0,1,Month-to-month,UPI,543.5,543.5,Yes
4139-DETXS,Female,0,72,Two year,UPI,644.5,45280,No
9779-DPNEJ,Female,0,22,Month-to-month,UPI,801.5,17906.5,No
9805-FILKB,Male,0,46,One year,UPI,202,8456,No
5793-YOLJN,Female,0,55,Two year,Debit Card,210,12103,No
0673-IGUQO,Male,0,1,Month-to-month,Debit Card,204.5,204.5,No
4123-FCVCB,Female,0,12,One year,Debit Card,758.5,8544.5,No
8819-IMISP,Male,0,31,Month-to-month,UPI,804.5,24291,No
7802-EFKNY,Male,0,5,Month-to-month,UPI,249.5,1004,Yes
8311-UEUAB,Female,0,67,Two year,UPI,755,52294.5,No
5858-EAFCZ,Male,0,1,Month-to-month,Debit Card,444.5,444.5,No
8035-BUYVG,Male,0,40,One year,UPI,423.5,17164.5,Yes
1163-ONYEY,Male,0,41,Month-to-month,Credit card (automatic),745.5,30235.5,No
9787-XVQIU,Male,0,1,Month-to-month,UPI,753,753,Yes
8945-MUQUF,Male,0,51,One year,UPI,948,48376,Yes
5656-MJEFC,Male,0,42,Two year,Credit card (automatic),481.5,20323,No
6082-OQFBA,Male,0,23,One year,Debit Card,196.5,4369,No
8051-HJRLT,Female,1,1,Month-to-month,UPI,705.5,705.5,Yes
8974-OVACP,Female,0,1,Month-to-month,Debit Card,201.5,201.5,No
4010-YLMVT,Female,0,56,Month-to-month,Credit card (automatic),1066,58939.5,No
1379-FRVEB,Male,0,15,Month-to-month,UPI,910,14300.5,No
8612-GXIDD,Male,0,12,Two year,UPI,254,3130,No
6288-CHQJB,Female,0,54,Two year,UPI,699.5,38718.5,No
8160-HOWOX,Female,0,7,Month-to-month,UPI,668.5,4581,No
3023-GFLBR,Female,0,33,Month-to-month,Credit card (automatic),861.5,27457,Yes
6648-INWPS,Male,0,16,Month-to-month,UPI,201.5,3413.5,No
4223-BKEOR,Female,0,21,One year,Debit Card,648.5,13368,No
4079-VTGLK,Male,1,30,Two year,UPI,748.5,21817.5,No
1763-WQFUK,Male,0,3,Month-to-month,Debit Card,505,1477.5,No
1391-UBDAR,Male,0,11,Month-to-month,UPI,729,8184.5,No
8894-JVDCV,Female,0,62,One year,Credit card (automatic),1150.5,71334.5,No
2023-VQFDL,Male,0,18,Month-to-month,UPI,190,3488,No
1345-GKDZZ,Male,0,6,Month-to-month,Debit Card,195.5,1286,No
2014-MKGMH,Female,0,46,One year,UPI,1011,46744,No
5628-FCGYG,Male,0,21,Month-to-month,UPI,841,17374.5,No
2560-WBWXF,Male,0,68,Two year,UPI,241.5,14988.5,No
0248-IPDFW,Female,0,1,Month-to-month,UPI,501,501,No
7978-DKUQH,Female,0,25,Month-to-month,UPI,746,17977.5,No
4335-UPJSI,Female,0,24,Two year,Debit Card,197.5,4981,No
0524-IAVZO,Female,0,30,Month-to-month,UPI,850,26242.5,Yes
2737-YNGYW,Female,0,2,Month-to-month,UPI,805.5,1841,Yes
1784-EZDKJ,Male,0,51,One year,UPI,1068,54988,No
9297-FVVDH,Female,0,57,Two year,UPI,845,48454,No
8007-YYPWD,Female,0,15,Two year,UPI,250.5,3691,No
7101-HRBLJ,Female,0,72,Two year,UPI,837,60969,No
5159-YFPKQ,Female,0,2,Month-to-month,UPI,758,1607.5,Yes
6635-CPNUN,Male,0,28,Month-to-month,Credit card (automatic),966,26843.5,No
4021-RQSNY,Male,1,29,Month-to-month,UPI,985,30041.5,Yes
5453-YBTWV,Male,0,70,Two year,Credit card (automatic),1011,69948,No
5039-LZRQT,Female,0,13,One year,Debit Card,202,2732.5,No
2931-VUVJN,Female,1,59,One year,UPI,940.5,54839,No
9061-TIHDA,Male,1,13,Month-to-month,UPI,952.5,12336.5,Yes
8699-ASUFO,Male,1,7,Month-to-month,Debit Card,744,5279,Yes
6418-PIQSP,Female,0,62,Two year,Debit Card,810,49859,No
8220-OCUFY,Female,0,21,One year,UPI,602.5,12583.5,No
3995-WFCSM,Female,0,2,Month-to-month,UPI,608.5,1114,No
1895-QTKDO,Female,0,1,Month-to-month,Credit card (automatic),439.5,439.5,No
2038-OEQZH,Male,0,4,Month-to-month,UPI,860.5,3081,No
1178-PZGAB,Female,0,19,One year,Credit card (automatic),202.5,3836.5,No
7927-AUXBZ,Female,0,30,Month-to-month,UPI,851.5,25559,Yes
2626-VEEWG,Male,0,67,Two year,Credit card (automatic),194,12842,No
2878-RMWXY,Male,1,72,Two year,Credit card (automatic),1026.5,75503,No
1657-DYMBM,Male,0,53,Two year,Credit card (automatic),199,11100.5,No
7311-MQJCH,Female,0,5,One year,UPI,195.5,996,No
7375-WMVMT,Male,1,71,Two year,Credit card (automatic),955,67071.5,No
1136-XGEQU,Female,0,50,One year,Credit card (automatic),841.5,41644,No
2530-FMFXO,Male,0,56,Two year,UPI,1032,58737.5,No
6844-DZKRF,Male,0,2,Month-to-month,Credit card (automatic),502,1092.5,No
4695-WJZUE,Female,1,2,Month-to-month,UPI,885.5,1792.5,Yes
7619-ODSGN,Male,0,24,Month-to-month,UPI,547.5,13381.5,Yes
5970-GHJAW,Male,0,46,Two year,Credit card (automatic),199.5,8624,No
8879-XUAHX,Male,0,71,Two year,UPI,1162.5,85647.5,No
3689-MOZGR,Female,0,29,Month-to-month,UPI,312,9262,No
4195-PNGZS,Male,0,69,Two year,UPI,244.5,17182,No
5003-XZWWO,Male,0,71,Two year,Credit card (automatic),842,59568.5,No
3988-RQIXO,Female,1,1,Month-to-month,UPI,913,913,Yes
7622-FWGEW,Male,1,56,Two year,UPI,856.5,48244.5,No
6922-NCEDI,Male,0,56,One year,Debit Card,212,12386.5,No
2514-GINMM,Male,0,1,Month-to-month,UPI,795,795,Yes
9891-NQDBD,Female,0,28,One year,Debit Card,255.5,6722,No
6131-IUNXN,Female,0,19,Month-to-month,Debit Card,202,3822,No
8548-AWOFC,Male,0,66,Month-to-month,UPI,638.5,42646,No
9798-DRYDS,Female,0,17,One year,Debit Card,619.5,10707,No
8532-UEFWH,Male,0,52,Two year,Debit Card,257.5,13458.5,No
6296-DDOOR,Female,0,19,One year,UPI,582,10452.5,No
7951-VRDVK,Female,0,36,One year,UPI,858.5,30035.5,No
5931-FLJJF,Male,1,7,Month-to-month,Debit Card,701,4675.5,Yes
4815-YOSUK,Male,0,72,One year,Credit card (automatic),1049,75375,No
2659-VXMWZ,Male,0,67,One year,UPI,1113,74821,Yes
0380-NEAVX,Male,1,34,One year,UPI,998.5,33431.5,No
3207-OYBWH,Male,1,57,Month-to-month,UPI,952.5,54270.5,Yes
4285-GYRQC,Female,0,7,Month-to-month,UPI,862.5,5871,Yes
7216-EWTRS,Female,1,1,Month-to-month,UPI,1008,1008,Yes
4365-MSDYN,Male,0,8,Month-to-month,UPI,195.5,1611.5,No
7036-TYDEC,Female,0,69,Two year,UPI,1040,70285,No
5802-ADBRC,Female,0,50,One year,Debit Card,1044,52329,No
8076-FEZKJ,Male,0,10,One year,Debit Card,195,2258.5,No
5197-YPYBZ,Female,0,12,Two year,Credit card (automatic),252.5,2747,No
8337-MSSXB,Female,0,14,Month-to-month,UPI,863,11809.5,Yes
4312-GVYNH,Female,0,70,Two year,UPI,498.5,33702,No
8495-LJDFO,Female,1,64,Month-to-month,UPI,1089.5,71113,No
0839-JTCUD,Female,0,66,Two year,Credit card (automatic),899,59588.5,No
5494-WOZRZ,Female,0,71,Two year,Credit card (automatic),820,59998.5,No
1302-UHBDD,Male,1,20,Month-to-month,UPI,899.5,16484.5,No
2234-EOFPT,Male,0,72,Two year,UPI,793.5,57532.5,No
8619-IJNDK,Female,0,71,Two year,Credit card (automatic),640.5,44929,No
8378-LKJAF,Male,0,38,Month-to-month,Credit card (automatic),1011.5,39567,No
8182-BJDSI,Female,0,28,Month-to-month,UPI,899.5,26255.5,Yes
2528-HFYZX,Male,1,17,Month-to-month,UPI,764.5,12334,Yes
1153-GNOLC,Male,0,33,One year,UPI,391,13090,No
3298-QEICA,Female,0,23,Two year,Debit Card,346,8134.5,No
0788-DXBFY,Male,0,58,One year,UPI,195.5,11088,No
3597-YASZG,Female,1,70,Two year,UPI,1044.5,73493.5,No
